item-id,rating
6305297525,G10
6305300550,G10
6305300887,G10
630530260X,G10
6305305765,G8
6305308802,G10
6305308845,G10
6305310351,G10
6305320098,G10
6305320179,G10
6305320950,G10
6305324808,G10
6305326940,G10
630533580X,G10
6305342741,G10
6305353549,G9
6305358591,G10
6305362998,G10
6305364206,G10
6305365121,G10
6305368201,G10
6305372594,G10
6305372837,G10
6305416192,G10
6305416222,G10
6305417830,G10
6305426651,G10
6305428115,G10
6305428220,G10
6305428239,G10
6305428247,G10
6305428255,G10
630542828X,G10
630542845X,G10
6305432317,G10
6305438137,G10
630543848X,G10
6305438498,G10
6305470146,G8
6305470448,G10
6305470464,G10
6305475695,G9
6305480869,G10
6305487871,G7
6305492042,G10
6305492247,G10
6305499365,G10
6305499446,G10
6305512043,G10
6305526079,G10
630553201X,G10
6305537798,G10
6305537801,G10
6305538018,G10
6305538328,G9
6305538972,G9
6305554420,G10
6305568901,G9
6305574944,G10
6305575762,G10
630557605X,G10
6305596247,G10
6305599033,G8
630560097X,G10
6305604819,G9
6305608253,G10
6305608733,G10
6305609764,G10
6305613524,G10
6305616027,G9
6305622825,G10
6305627401,G10
6305650691,G10
6305657939,G10
6305664110,G10
6305668353,G10
6305668426,G10
6305674116,G10
6305678715,G10
6305692688,G10
630570189X,G9
630571312X,G10
6305714886,G10
6305718903,G10
630573240X,G10
6305733651,G10
6305741921,G9
6305742030,G10
6305748853,G10
630574999X,G10
6305761213,G10
6305763305,G10
630576333X,G10
630576350X,G10
6305767866,G9
6305770182,G9
6305772835,G10
6305781052,G10
6305784906,G10
6305789312,G10
6305800073,G10
630580706X,G10
630580740X,G10
6305807426,G9
6305808066,G8
6305809135,G10
630581001X,G10
6305810109,G10
6305810125,G10
6305814627,G10
6305814694,G8
6305818282,G10
6305828075,G10
6305831661,G9
6305832412,G10
6305835381,G6
6305836663,G9
6305837325,G10
6305837562,G10
6305842000,G10
6305859620,G10
6305865590,G10
6305870160,G10
6305870187,G10
6305873461,G10
630587493X,G10
6305892806,G10
6305892946,G10
6305897786,G9
6305908419,G10
6305918708,G10
6305922640,G8
6305926794,G10
6305940932,G10
6305942331,G10
6305943389,G10
6305949638,G10
6305949662,G9
6305950539,G10
6305951446,G10
6305951624,G8
6305958041,G9
630595805X,G10
6305958181,G10
6305962596,G10
6305963088,G10
6305963126,G10
6305968896,G9
6305971935,G10
6305972060,G10
6305972079,G10
6305972370,G10
6305972451,G10
6305976384,G10
6305989281,G8
6306010513,G10
6306012052,G10
6306012400,G10
6819903456,G10
7502596496,G10
753054022X,G10
7538445226,G10
7799120991,G10
7799127775,G10
7799128836,G10
779913027X,G10
7799133104,G10
7799144076,G10
7799145048,G10
7799146915,G10
7799146958,G10
7799437278,G10
7799444371,G10
7880862595,G9
7880879625,G10
7883631101,G10
7883639161,G10
7883666630,G10
7883685635,G10
7883686887,G10
788370091X,G10
7883704559,G10
7883704591,G10
7883706837,G10
7884063387,G10
7885142523,G9
7885142566,G9
7885142604,G10
7885142612,G10
7885142671,G10
7885142892,G10
7885880605,G10
7885887049,G9
8371341318,G10
8379891716,G10
985357456X,G10
B000001BTW,G10
B00000214T,G10
B0000022W1,G10
B0000022WA,G10
B00000289T,G10
B0000039BK,G10
B0000039LU,G10
B000003KCU,G10
B000003KDD,G10
B000003KE0,G10
B000003KHS,G10
B000003KLO,G10
B000003KMM,G10
B0000040EK,G10
B0000040H2,G10
B0000048V8,G10
B0000048YO,G10
B000004918,G10
B0000049FK,G10
B000005QH3,G10
B000005QHG,G10
B000005QLO,G10
B000005QSO,G10
B000005XPV,G10
B0000060X7,G8
B0000063XU,G10
B000006561,G10
B0000065M3,G10
B0000065N8,G10
B0000066CQ,G10
B000006934,G10
B000006DAL,G10
B000006FFU,G10
B000006FKX,G10
B000006FNL,G10
B000006GDA,G10
B000006GFB,G10
B000006GTO,G10
B000006ND5,G10
B000009DTN,G10
B000009E13,G8
B000009O12,G10
B000009PPZ,G10
B000009S2E,G9
B00000DFR0,G10
B00000EZRQ,G10
B00000EZZ8,G10
B00000F06S,G10
B00000F0YO,G9
B00000F2UF,G10
B00000F2Y6,G10
B00000F31K,G10
B00000F39T,G10
B00000F3GI,G9
B00000F3JB,G9
B00000F3NB,G10
B00000F40X,G7
B00000F4IE,G10
B00000F4KD,G10
B00000F4MO,G10
B00000F4ZY,G10
B00000F5B5,G9
B00000F5KA,G10
B00000F5OT,G10
B00000F5WY,G10
B00000F7AE,G10
B00000F7E6,G9
B00000F8KW,G10
B00000FCYX,G10
B00000FDYZ,G9
B00000FDZU,G10
B00000FYPB,G10
B00000FZ5B,G9
B00000FZZW,G10
B00000G02H,G9
B00000G0CS,G10
B00000G3BN,G10
B00000G3DY,G6
B00000G3GH,G10
B00000G3L0,G10
B00000G3P0,G10
B00000G3PL,G10
B00000G3R0,G10
B00000I1DU,G9
B00000I4VI,G9
B00000IBKY,G10
B00000IBMB,G10
B00000IBMC,G10
B00000IC7G,G10
B00000IC8A,G10
B00000IC9T,G10
B00000ILBK,G10
B00000ILEA,G10
B00000ILG0,G10
B00000INCI,G10
B00000INEV,G9
B00000INEW,G10
B00000INEX,G10
B00000IQBP,G10
B00000IQVM,G9
B00000IQVS,G9
B00000IRED,G10
B00000IXPF,G10
B00000IXPN,G10
B00000J2JB,G10
B00000JDIL,G10
B00000JGOJ,G10
B00000JKSG,G10
B00000JLWQ,G10
B00000JLWR,G10
B00000JMOI,G10
B00000JMQ5,G10
B00000JNBC,G10
B00000JNCG,G10
B00000JNCI,G10
B00000JNTP,G10
B00000JPH0,G10
B00000JQTW,G10
B00000JQU8,G10
B00000JQUA,G10
B00000JQUG,G10
B00000JQVY,G8
B00000JSJ5,G10
B00000JWVS,G10
B00000JZIJ,G10
B00000K2X9,G10
B00000K32I,G10
B00000K32N,G10
B00000K3AM,G10
B00000K3UU,G10
B00000K501,G10
B00001IVEC,G10
B00001IVFF,G10
B00001TZ6P,G10
B00001U0DT,G10
B00001U0G5,G9
B00001U0GS,G10
B00001WY7P,G10
B00001ZWTS,G9
B0000203Y5,G10
B000021Y6L,G10
B000021Y7C,G10
B000022TS5,G10
B000022TSH,G10
B000028U3R,G10
B00002AFWT,G10
B00002E23E,G10
B00002E23H,G10
B00002E24S,G10
B00002EQ0O,G10
B00002ND79,G10
B00002RASO,G9
B000031EGT,G10
B000035P6F,G10
B000035P86,G10
B000035P8B,G10
B000035P9O,G10
B000035Z1M,G10
B000035Z1R,G10
B000035Z46,G10
B0000372I2,G10
B000038I0Y,G10
B0000399W9,G10
B00003BDZW,G10
B00003BDZY,G10
B00003CWLI,G10
B00003CWOT,G10
B00003CWPL,G10
B00003CWQL,G10
B00003CWS2,G10
B00003CWT6,G10
B00003CX44,G9
B00003CX73,G10
B00003CX8I,G10
B00003CX9I,G10
B00003CXBK,G10
B00003CXC6,G10
B00003CXD7,G10
B00003CXDJ,G10
B00003CXDR,G10
B00003CXE6,G10
B00003CXEJ,G8
B00003CXFU,G10
B00003CXH1,G10
B00003CXHG,G10
B00003CXHJ,G10
B00003CXI6,G10
B00003CXIF,G10
B00003CXIS,G9
B00003CXIU,G6
B00003CXIY,G10
B00003CXJ1,G10
B00003CXJ4,G10
B00003CXJY,G10
B00003CXKA,G8
B00003CXKD,G10
B00003CXKJ,G10
B00003CXKS,G10
B00003CXKT,G9
B00003CXL6,G9
B00003CXLS,G10
B00003CXMG,G10
B00003CXMO,G10
B00003CXMY,G10
B00003CXN4,G10
B00003CXND,G9
B00003CXO1,G10
B00003CXO3,G10
B00003CXP0,G10
B00003CXP1,G10
B00003CXP9,G10
B00003CXPD,G10
B00003CXPO,G10
B00003CXPV,G10
B00003CXQ0,G10
B00003CXQ6,G10
B00003CXQA,G10
B00003CXQM,G6
B00003CXQS,G10
B00003CXR1,G10
B00003CXRA,G10
B00003CXRM,G10
B00003CXRO,G10
B00003CXRY,G9
B00003CXS4,G10
B00003CXS7,G9
B00003CXS9,G9
B00003CXSA,G9
B00003CXSH,G9
B00003CXSO,G9
B00003CXT7,G10
B00003CXT9,G10
B00003CXTC,G6
B00003CXTL,G8
B00003CXUM,G10
B00003CXUP,G8
B00003CXVP,G10
B00003CXWJ,G10
B00003CXWM,G10
B00003CXXG,G9
B00003CXXI,G10
B00003CXXP,G10
B00003CXXR,G10
B00003CXXY,G10
B00003CXZ1,G10
B00003CXZ3,G10
B00003CY1G,G8
B00003CY27,G10
B00003CY51,G10
B00003CY57,G9
B00003CY5A,G10
B00003CY5C,G10
B00003CY5F,G8
B00003CY5H,G10
B00003CY5P,G10
B00003CY5S,G9
B00003CY5U,G10
B00003CY67,G9
B00003CY6C,G10
B00003CY6O,G8
B00003CYJ4,G10
B00003CYLJ,G10
B00003ETJZ,G10
B00003G4IR,G10
B00003GPEZ,G10
B00003JRAJ,G10
B00003JRAV,G8
B00003O02T,G10
B00003OSSN,G9
B00003OSTA,G10
B00003Q42P,G10
B00003RQND,G10
B00004CR9T,G10
B00004CT8J,G10
B00004CWTY,G10
B00004CX4O,G10
B00004CY5S,G10
B00004CYNF,G10
B00004CYR8,G10
B00004D2X8,G10
B00004R8UQ,G10
B00004R99N,G10
B00004RCKI,G10
B00004RERO,G10
B00004REV2,G6
B00004RFHO,G10
B00004RJG3,G10
B00004RM2X,G10
B00004RYKP,G10
B00004RYSN,G10
B00004S8JT,G9
B00004SPFR,G9
B00004ST9P,G10
B00004T2SI,G10
B00004T3AL,G10
B00004T6FM,G10
B00004T8WW,G10
B00004TBUH,G10
B00004TJFJ,G10
B00004TJMR,G10
B00004TLL3,G10
B00004TQF7,G10
B00004TRD2,G10
B00004TS0J,G10
B00004TX2C,G10
B00004TX5O,G10
B00004TY4Q,G7
B00004U104,G10
B00004U28P,G10
B00004U8GU,G10
B00004U8H5,G9
B00004UD5I,G10
B00004UEDO,G8
B00004UEDQ,G10
B00004UEDZ,G10
B00004UFSN,G10
B00004UGAU,G10
B00004VVMZ,G10
B00004VVN5,G10
B00004VVOV,G10
B00004VVOY,G10
B00004VVP2,G10
B00004W20Z,G10
B00004W3HE,G10
B00004W46E,G10
B00004W46G,G10
B00004W46I,G10
B00004W48W,G10
B00004W5TJ,G10
B00004W5XJ,G10
B00004W5Y0,G10
B00004WC7H,G10
B00004WG2B,G9
B00004WG4H,G10
B00004WG4J,G10
B00004WIBZ,G10
B00004WMDT,G10
B00004X07E,G10
B00004X13Q,G10
B00004X13T,G9
B00004XPOK,G10
B00004XPPD,G10
B00004XPPF,G10
B00004XPPK,G10
B00004Y2QO,G10
B00004Y2R4,G10
B00004Y3WH,G10
B00004Y56D,G10
B00004Y631,G7
B00004Y6AE,G6
B00004YA66,G10
B00004YKPY,G10
B00004YKQR,G10
B00004YKS9,G9
B00004YNUM,G10
B00004YS97,G7
B00004YWJE,G10
B00004Z1FX,G10
B00004Z4SE,G10
B00004Z4U9,G10
B00004Z4WQ,G9
B00004Z4WR,G10
B00004ZB6M,G10
B00004ZDFL,G9
B00004ZESV,G10
B00004ZEU5,G10
B0000507PF,G10
B00005094P,G10
B000050IL8,G10
B000050NS2,G10
B000051SHA,G10
B000051SHB,G8
B0000524D0,G10
B0000524E5,G10
B0000524ET,G10
B000053GYD,G10
B000053V7A,G10
B000053V8F,G10
B000053VEG,G10
B000053W55,G10
B0000541W8,G9
B000055WFX,G8
B000055XAA,G10
B000055YVT,G7
B000055Z8E,G10
B000055ZF1,G9
B000055ZGP,G10
B000055ZK9,G10
B000056BSJ,G10
B000056HEC,G10
B000056HEG,G10
B000056KQN,G10
B000056MMR,G9
B000056MOF,G10
B000056OCJ,G10
B000056PMV,G9
B000056PNR,G10
B000056T5K,G10
B000056VP3,G10
B000056WK2,G10
B000057II5,G10
B000057X1N,G10
B000057X1R,G10
B0000584ZH,G10
B000058CB6,G10
B00005957B,G10
B000059H6T,G10
B000059H79,G8
B000059HAU,G10
B000059HCH,G10
B000059PQH,G6
B000059PR3,G9
B000059PSE,G9
B000059TQ9,G10
B000059XVO,G9
B00005A1ST,G10
B00005A1SW,G10
B00005A8S3,G10
B00005A8S9,G10
B00005AA9G,G9
B00005ABUB,G10
B00005ALS0,G10
B00005ALS2,G10
B00005AQ65,G10
B00005ASOO,G10
B00005ATQJ,G10
B00005B1VQ,G10
B00005B1Y1,G10
B00005B1YH,G10
B00005B21A,G10
B00005B6L0,G10
B00005BCKF,G10
B00005BCPC,G10
B00005BIG4,G10
B00005BJCB,G10
B00005BKZD,G8
B00005BKZE,G8
B00005IBCP,G10
B00005IC52,G10
B00005IC54,G10
B00005J6V1,G10
B00005JCCB,G10
B00005JHAA,G10
B00005JK8N,G10
B00005JKDR,G10
B00005JKIO,G9
B00005JKIS,G10
B00005JKJA,G10
B00005JKJJ,G10
B00005JKJM,G10
B00005JKJS,G10
B00005JKJY,G10
B00005JKKY,G10
B00005JKL8,G10
B00005JKLQ,G10
B00005JKLW,G9
B00005JKM2,G10
B00005JKMG,G10
B00005JKMQ,G9
B00005JKMW,G9
B00005JKMY,G9
B00005JKTE,G10
B00005JKTI,G10
B00005JKU7,G10
B00005JKWG,G10
B00005JKWI,G10
B00005JKWX,G10
B00005JKX3,G10
B00005JKXE,G10
B00005JKYX,G9
B00005JKZU,G10
B00005JKZY,G10
B00005JL1P,G10
B00005JL29,G10
B00005JL3T,G10
B00005JL57,G10
B00005JL6V,G10
B00005JL6X,G10
B00005JL7Q,G10
B00005JL8Z,G10
B00005JL9A,G10
B00005JLBE,G9
B00005JLD4,G10
B00005JLEW,G10
B00005JLEX,G10
B00005JLEY,G10
B00005JLF1,G10
B00005JLF2,G10
B00005JLF3,G10
B00005JLFT,G10
B00005JLFV,G10
B00005JLGP,G10
B00005JLH0,G10
B00005JLH2,G10
B00005JLIC,G10
B00005JLJE,G10
B00005JLJK,G10
B00005JLKB,G10
B00005JLNZ,G10
B00005JLOT,G10
B00005JLPK,G10
B00005JLQ8,G10
B00005JLQE,G10
B00005JLQT,G10
B00005JLQW,G10
B00005JLR1,G10
B00005JLR8,G10
B00005JLRT,G9
B00005JLSB,G10
B00005JLSE,G10
B00005JLT5,G10
B00005JLTN,G9
B00005JLWN,G9
B00005JLX2,G10
B00005JLYP,G10
B00005JLYW,G8
B00005JLZ2,G9
B00005JLZK,G10
B00005JLZW,G9
B00005JM0B,G10
B00005JM1F,G10
B00005JM20,G10
B00005JM23,G10
B00005JM2Y,G10
B00005JM39,G10
B00005JM3A,G10
B00005JM3C,G10
B00005JM3G,G10
B00005JM4Q,G9
B00005JM4W,G10
B00005JM55,G8
B00005JM5B,G9
B00005JM5E,G10
B00005JM5Z,G10
B00005JM7T,G9
B00005JM9Q,G10
B00005JM9Z,G7
B00005JMA8,G10
B00005JMAH,G10
B00005JMCT,G9
B00005JMCW,G10
B00005JMET,G9
B00005JMFQ,G10
B00005JMH8,G10
B00005JMHI,G10
B00005JMIJ,G9
B00005JMJ4,G9
B00005JMJG,G10
B00005JMMW,G10
B00005JMN7,G10
B00005JMPT,G10
B00005JMQW,G10
B00005JMQZ,G10
B00005JMSD,G10
B00005JMUK,G10
B00005JMXO,G9
B00005JMXX,G10
B00005JMYF,G10
B00005JMYI,G9
B00005JMZK,G9
B00005JN0A,G10
B00005JN0T,G10
B00005JN2Z,G10
B00005JN3W,G10
B00005JN4H,G10
B00005JN55,G10
B00005JN5E,G10
B00005JN5T,G9
B00005JN80,G10
B00005JN8Q,G10
B00005JN8S,G10
B00005JNBN,G6
B00005JNBQ,G10
B00005JNC2,G10
B00005JND2,G8
B00005JND5,G10
B00005JNDZ,G9
B00005JNEI,G9
B00005JNEQ,G10
B00005JNEW,G10
B00005JNF1,G10
B00005JNF7,G10
B00005JNHT,G10
B00005JNJR,G10
B00005JNJV,G10
B00005JNLQ,G10
B00005JNNT,G8
B00005JNOG,G10
B00005JNP4,G10
B00005JNQA,G9
B00005JNQG,G10
B00005JNS4,G10
B00005JNS8,G10
B00005JNT2,G10
B00005JNTU,G9
B00005JNU5,G10
B00005JNX0,G10
B00005JO16,G9
B00005JO1R,G10
B00005JO20,G10
B00005JO28,G10
B00005JO2C,G10
B00005JO2V,G10
B00005JO4D,G10
B00005JO4F,G10
B00005JO9J,G10
B00005JO9K,G10
B00005JOA4,G10
B00005JOAP,G10
B00005JOHC,G10
B00005JOIH,G10
B00005JOJR,G10
B00005JONU,G10
B00005JOQB,G8
B00005JOSO,G10
B00005JOTJ,G10
B00005JOU0,G7
B00005JOUX,G10
B00005JOWN,G10
B00005JOWT,G10
B00005JOX2,G10
B00005JOXC,G10
B00005JOXZ,G10
B00005JOYL,G9
B00005JOZ0,G10
B00005JOZI,G10
B00005JP00,G8
B00005JP03,G10
B00005JP0C,G10
B00005JP0X,G10
B00005JP3K,G10
B00005JP3M,G10
B00005JP60,G10
B00005JP63,G10
B00005JP86,G10
B00005JP96,G6
B00005JP97,G10
B00005JPA0,G9
B00005JPA6,G10
B00005JPAM,G10
B00005JPAS,G9
B00005JPB0,G10
B00005JPBL,G10
B00005JPD0,G10
B00005JPE3,G10
B00005JPFH,G9
B00005JPFT,G10
B00005JPH2,G10
B00005JPI2,G10
B00005JPI6,G10
B00005JPJ8,G9
B00005JPJK,G10
B00005JPK3,G10
B00005JPK8,G10
B00005JPKE,G10
B00005JPKW,G10
B00005JPL5,G10
B00005JPLQ,G8
B00005JPN8,G10
B00005JPNO,G10
B00005JPNV,G10
B00005JPNY,G9
B00005JPOE,G10
B00005JPON,G10
B00005JPP2,G9
B00005JPQE,G9
B00005JPTK,G10
B00005JPTT,G10
B00005JPUN,G9
B00005JPUW,G10
B00005JPX8,G10
B00005JPXA,G10
B00005JPXP,G10
B00005JPXS,G10
B00005JPXY,G9
B00005JPY0,G10
B00005JXI9,G10
B00005JY1C,G10
B00005K3FL,G9
B00005K3NW,G10
B00005K3OI,G10
B00005K9OE,G10
B00005KA7F,G10
B00005KA9Z,G10
B00005KB4D,G10
B00005KHJJ,G10
B00005KK3M,G10
B00005LB8B,G10
B00005LC1F,G10
B00005LC4N,G10
B00005LC5R,G10
B00005LDDB,G9
B00005LKIA,G10
B00005LKLF,G10
B00005LQ1L,G10
B00005M20M,G10
B00005MEV2,G10
B00005MEVO,G10
B00005MKKV,G10
B00005MKOL,G10
B00005MKXB,G10
B00005MM8N,G10
B00005N5SI,G10
B00005N5UF,G10
B00005N7Z0,G10
B00005N8A9,G10
B00005N8AL,G10
B00005N8AN,G10
B00005N90Y,G10
B00005NB93,G10
B00005NBDH,G10
B00005NFL9,G10
B00005NFYY,G10
B00005NG05,G10
B00005NI7G,G9
B00005NKSD,G10
B00005NKVF,G9
B00005NQGO,G10
B00005NQGR,G10
B00005NSY6,G10
B00005NSY7,G10
B00005NTOH,G7
B00005O06W,G10
B00005O0SO,G10
B00005O5CM,G10
B00005O5DJ,G10
B00005OCR8,G10
B00005OSOZ,G9
B00005PJ8O,G10
B00005PJ8W,G10
B00005QAPH,G10
B00005QAQD,G10
B00005QATG,G10
B00005QBZD,G10
B00005QCW4,G10
B00005QFE5,G10
B00005QJIG,G9
B00005QT9O,G10
B00005QTAU,G10
B00005QVVD,G10
B00005QW5X,G10
B00005QW5Y,G10
B00005QW9I,G10
B00005QW9L,G10
B00005QWAI,G10
B00005R273,G10
B00005R2D4,G10
B00005R874,G10
B00005R87L,G10
B00005RDST,G10
B00005RDWC,G10
B00005RHGK,G9
B00005RIY5,G10
B00005RRG7,G10
B00005T30I,G10
B00005T33H,G10
B00005T33K,G10
B00005T33W,G10
B00005T5YG,G10
B00005T7H7,G10
B00005TNEQ,G10
B00005TNER,G7
B00005TNFH,G5
B00005TPKX,G10
B00005U0JX,G10
B00005U2K8,G10
B00005U2KN,G10
B00005U2KS,G10
B00005U8EL,G9
B00005U8F0,G10
B00005U8F4,G10
B00005UKKF,G9
B00005UQ9F,G10
B00005UQ9V,G10
B00005UQ9W,G9
B00005UV33,G10
B00005UV34,G10
B00005V1YG,G9
B00005V3Z4,G10
B00005V4XW,G10
B00005V4YF,G9
B00005V7CT,G10
B00005Y6YJ,G10
B00005Y7GQ,G10
B00005YU1M,G10
B00005YU82,G10
B00005YUO1,G10
B00005YUPN,G10
B00005YUSL,G10
B000060MVK,G10
B000060OFU,G10
B000062TXS,G10
B000062XDX,G10
B000062XEM,G10
B000062XFG,G10
B000062Y3Z,G10
B0000633LO,G10
B0000633R4,G10
B0000634AQ,G10
B0000639EL,G10
B0000639HO,G8
B0000639KS,G9
B000063BJ1,G10
B000063EME,G10
B000063J8R,G10
B000063K17,G10
B000063RQO,G10
B000063TQS,G10
B000063V8R,G10
B000063V8T,G10
B000063V8U,G10
B0000640RV,G10
B0000640VJ,G10
B0000640VK,G10
B0000640VN,G10
B0000640VO,G10
B0000640VR,G9
B00006420D,G10
B00006422R,G10
B00006472N,G10
B000065OZ2,G10
B000065R11,G10
B000065U38,G10
B000065U3P,G9
B000065U63,G9
B000065UH7,G10
B000065V3K,G10
B000065V3X,G10
B00006681E,G10
B000066C73,G6
B000066HAS,G10
B000066IXU,G9
B000067DNC,G10
B000067FPE,G10
B000067IVT,G10
B000067J0M,G10
B000067J3S,G10
B000067S1H,G10
B0000687FU,G10
B000068CNX,G10
B000068DBD,G10
B000068DBE,G10
B000068MBI,G10
B000068QQ2,G10
B000068TSI,G10
B000068UE9,G10
B000068V9R,G10
B000068WS6,G10
B00006950U,G10
B00006951A,G8
B00006953K,G10
B000069BJH,G10
B000069CFH,G10
B000069HPZ,G10
B000069HXC,G10
B000069HYD,G9
B000069I5V,G9
B00006A8T3,G10
B00006ADDE,G9
B00006ADFI,G7
B00006ADFN,G10
B00006ADFO,G8
B00006ADFT,G10
B00006AGHD,G10
B00006AUHB,G10
B00006AUHZ,G10
B00006AUJR,G10
B00006AUMZ,G10
B00006AVRK,G10
B00006AW5T,G10
B00006AW63,G10
B00006CXHZ,G10
B00006CXSS,G10
B00006D28S,G9
B00006D28U,G10
B00006FD8X,G10
B00006FDCF,G10
B00006FDCP,G10
B00006FDCR,G10
B00006FHZE,G10
B00006FI0S,G9
B00006G8J7,G10
B00006G8J8,G10
B00006G8JD,G10
B00006HAWN,G10
B00006HAWV,G9
B00006HAX7,G10
B00006HBUA,G9
B00006HMPC,G10
B00006IRH9,G10
B00006IUFQ,G10
B00006IUH2,G10
B00006JDQF,G10
B00006JDSI,G10
B00006JDVX,G10
B00006JE59,G10
B00006JMRD,G10
B00006JXWB,G10
B00006JZI2,G10
B00006L91N,G8
B00006LA87,G10
B00006LPHA,G7
B00006LPHB,G10
B00006LPJ0,G10
B00006LSJI,G10
B00006NT1R,G10
B00006RCMW,G10
B00006RCNF,G10
B00006RCNX,G10
B00006RJCM,G10
B00006RVJR,G10
B00006SFKN,G10
B00006SFL7,G10
B00006SFOB,G10
B00006WUWP,G9
B00006WUWQ,G10
B00006ZXSK,G10
B00006ZZ05,G10
B00007149J,G10
B00007149K,G10
B0000714BS,G10
B0000714BZ,G10
B0000764FF,G10
B000077VQ6,G10
B000077VRT,G9
B000078UJW,G10
B0000797E5,G10
B0000797IO,G9
B0000798EY,G10
B00007AJFV,G9
B00007AJKI,G10
B00007AJKK,G10
B00007AP31,G10
B00007CVWY,G10
B00007D00L,G10
B00007D00N,G8
B00007DWRG,G10
B00007ELCZ,G10
B00007ELDF,G10
B00007ELF1,G10
B00007G1YH,G10
B00007G1YQ,G10
B00007G1ZB,G6
B00007G78A,G10
B00007GZPE,G9
B00007I6FP,G10
B00007JGFY,G10
B00007JMD8,G10
B00007JME6,G10
B00007JMEA,G8
B00007JXWX,G9
B00007JZU4,G10
B00007K07R,G10
B00007L4KG,G8
B00007L4OE,G7
B00007L4OF,G10
B00007L4OM,G10
B00007LB4B,G10
B00007LLIV,G10
B00007M55V,G10
B00007M5IP,G10
B00007M5J1,G10
B000083C59,G10
B000083C6V,G10
B000083C6W,G10
B00008438W,G10
B0000844JY,G10
B0000844LU,G8
B0000844MI,G10
B000085EEI,G10
B000087F0V,G10
B000087F7O,G9
B000087LIM,G10
B00008972B,G10
B00008972D,G10
B00008972L,G10
B00008972O,G9
B0000897EG,G9
B000089RT0,G10
B00008AORL,G10
B00008AOVL,G10
B00008AOWC,G10
B00008AOX3,G10
B00008DDJD,G10
B00008DDSC,G9
B00008DDUY,G10
B00008DDVT,G10
B00008DDVU,G9
B00008DDWU,G10
B00008DDWV,G10
B00008DDXJ,G10
B00008DP4B,G10
B00008EY60,G10
B00008EY6N,G10
B00008EY6Q,G10
B00008EY9G,G10
B00008G629,G9
B00008G640,G5
B00008G8A7,G10
B00008G8P2,G10
B00008G91Q,G10
B00008H2G4,G10
B00008J2I7,G10
B00008J2PG,G10
B00008K76X,G10
B00008K7AM,G10
B00008KDGZ,G10
B00008L3S9,G10
B00008LDPV,G10
B00008MOUP,G10
B00008MTW7,G10
B00008MTWI,G10
B00008MTXJ,G10
B00008MTXY,G8
B00008MTYC,G10
B00008NRI7,G10
B00008NV4G,G10
B00008O32J,G10
B00008OTTG,G10
B00008PW1F,G10
B00008PW2D,G10
B00008S7KC,G10
B00008V5RO,G10
B00008W41B,G10
B00008W64E,G10
B00008WJD6,G9
B00008WJE5,G10
B00008XERA,G9
B00008Y1AI,G10
B00008Y47T,G10
B00008YGRQ,G10
B00008YGRR,G10
B00008YGRT,G10
B00008YGRU,G10
B00008YGRX,G10
B00008YGRY,G10
B00008YLUY,G10
B00008YLVB,G10
B00008YNI2,G8
B00008YOD2,G9
B00008YRTD,G9
B000090W7H,G10
B000092T3Y,G10
B000093NOL,G10
B000093NTL,G10
B000093W4U,G9
B000094FFC,G10
B000095J2Y,G10
B000096I9G,G10
B000096IBH,G10
B000096IBI,G10
B000096IBT,G10
B0000996IS,G10
B00009ATIX,G8
B00009ATJZ,G10
B00009IB3B,G10
B00009L502,G10
B00009MEC4,G10
B00009MECJ,G8
B00009MEK2,G10
B00009MEKL,G8
B00009N1WI,G10
B00009NHAR,G10
B00009OOFB,G9
B00009PY4G,G10
B00009PY4I,G10
B00009QG5T,G10
B00009QG6G,G10
B00009RDG6,G10
B00009RDG9,G10
B00009RG46,G10
B00009UW0U,G10
B00009V7Q4,G10
B00009V7QE,G10
B00009VRF0,G10
B00009W2GQ,G9
B00009WHRN,G10
B00009WNWH,G8
B00009WVSM,G10
B00009XITR,G10
B00009XN37,G10
B00009Y3P8,G10
B00009Y3RE,G10
B00009Y3RW,G10
B00009YXEW,G10
B00009ZPUC,G10
B00009ZY9E,G10
B0000A02U0,G10
B0000A1HPU,G10
B0000A1HW7,G10
B0000A2ZNL,G10
B0000A2ZNX,G10
B0000A2ZR7,G10
B0000A5A11,G10
B0000A5BSU,G9
B0000A7W10,G8
B0000A9D4A,G9
B0000A9GHP,G10
B0000ACOXL,G10
B0000AGQ6R,G10
B0000AGWSC,G10
B0000AISI4,G10
B0000AKCJP,G10
B0000AKCKI,G10
B0000AQS18,G10
B0000AVHAO,G10
B0000AZKJ8,G10
B0000C2IQB,G10
B0000C2IQQ,G10
B0000C2IV1,G10
B0000CABBW,G10
B0000CABE6,G10
B0000CABL2,G10
B0000CE684,G10
B0000CGDQQ,G10
B0000CGNEH,G10
B0000CNY5G,G9
B0000D9PNX,G10
B0000DBJ9P,G10
B0000DBK9X,G10
B0000DC13R,G10
B0000DGBEY,G10
B0000DI88C,G10
B0000DKDUT,G5
B0000DKMK0,G10
B0000DZ3EG,G10
B0000DZ3IE,G6
B0000DZ6N3,G10
B0000DZTIN,G10
B0000DZTIP,G10
B0000E2PVR,G10
B0000E32UZ,G10
B0000E32WJ,G10
B0000E32X2,G10
B0000E32X3,G10
B0000E5NPY,G10
B0000EYV7E,G10
B0000INU6I,G10
B0000SVUZ6,G10
B0000SWN4I,G10
B0000SX9MS,G9
B0000TAZW4,G10
B0000TG8UM,G10
B0000TGADW,G10
